"Date(UTC)","UnixTimeStamp","Supply","MarketCap","Price"
"4/7/2019","1554595200","105565866.28125","18534.1991429990625","175.57"
"4/8/2019","1554681600","105579585.03125","19116.239665758125","181.06"
"4/9/2019","1554768000","105593217.78125","18616.084294834375","176.30"
"4/10/2019","1554854400","105606948.84375","18733.6166553928125","177.39"
"4/11/2019","1554940800","105620514.34375","17452.73379016125","165.24"
"4/12/2019","1555027200","105634100.34375","17383.1475525675","164.56"
"4/13/2019","1555113600","105647800.03125","17382.2325391415625","164.53"
"4/14/2019","1555200000","105661437.59375","17822.97129331375","168.68"
"4/15/2019","1555286400","105675146.78125","16939.726029034375","160.30"
"4/16/2019","1555372800","105688806.09375","17639.461737046875","166.90"
"4/17/2019","1555459200","105702380.03125","17654.411512819375","167.02"
"4/18/2019","1555545600","105715977.96875","18458.00975334375","174.60"
"4/19/2019","1555632000","105729678.28125","18410.7088791140625","174.13"
"4/20/2019","1555718400","105743290.84375","18395.10287517875","173.96"
"4/21/2019","1555804800","105757012.71875","18010.419266003125","170.30"
"4/22/2019","1555891200","105770665.78125","18181.977447796875","171.90"
"4/23/2019","1555977600","105784205.65625","18053.132537295625","170.66"
"4/24/2019","1556064000","105797806.90625","17567.7258367828125","166.05"
"4/25/2019","1556150400","105811491.28125","16188.1000511184375","152.99"
"4/26/2019","1556236800","105825247.96875","16556.3600447109375","156.45"
"4/27/2019","1556323200","105838937.09375","16760.65407816625","158.36"
"4/28/2019","1556409600","105852536.65625","16729.9934185203125","158.05"
"4/29/2019","1556496000","105866217.78125","16588.1776641440625","156.69"
"4/30/2019","1556582400","105879866.53125","17405.5912590721875","164.39"
"5/1/2019","1556668800","105893555.65625","17093.337754031875","161.42"
"5/2/2019","1556755200","105907200.21875","17081.7723232821875","161.29"
"5/3/2019","1556841600","105920682.65625","17820.0956500875","168.24"
"5/4/2019","1556928000","105934511.90625","17331.9454929815625","163.61"
"5/5/2019","1557014400","105948147.28125","17369.139265288125","163.94"
"5/6/2019","1557100800","105961715.09375","18405.549911784375","173.70"
"5/7/2019","1557187200","105975336.65625","17866.3820068771875","168.59"
"5/8/2019","1557273600","105988911.53125","18168.619214686875","171.42"
"5/9/2019","1557360000","106002521.90625","18111.590892901875","170.86"
"5/10/2019","1557446400","106016250.96875","18287.803292109375","172.50"
"5/11/2019","1557532800","106029843.84375","20404.38314929125","192.44"
"5/12/2019","1557619200","106043532.65625","19951.030233946875","188.14"
"5/13/2019","1557705600","106057087.09375","20769.1593655690625","195.83"
"5/14/2019","1557792000","106070806.40625","23034.33631918125","217.16"
"5/15/2019","1557878400","106084549.09375","26376.86228667","248.64"
"5/16/2019","1557964800","106098127.15625","28059.7716890134375","264.47"
"5/17/2019","1558051200","106111911.21875","25980.44034279875","244.84"
"5/18/2019","1558137600","106125482.34375","24829.11784914375","233.96"
"5/19/2019","1558224000","106139072.15625","27691.683925565625","260.90"
"5/20/2019","1558310400","106152576.40625","26761.064512015625","252.10"
"5/21/2019","1558396800","106166091.59375","27065.983390910625","254.94"
"5/22/2019","1558483200","106179751.65625","25850.522338230625","243.46"
"5/23/2019","1558569600","106193286.96875","26081.071279525","245.60"
"5/24/2019","1558656000","106206886.65625","26510.3009782665625","249.61"
"5/25/2019","1558742400","106220655.03125","26713.4325338090625","251.49"
"5/26/2019","1558828800","106234307.59375","28498.415355099375","268.26"
"5/27/2019","1558915200","106247892.03125","28881.3644908546875","271.83"
"5/28/2019","1559001600","106261401.59375","28844.6574626234375","271.45"
"5/29/2019","1559088000","106275244.15625","28651.805824525","269.60"
"5/30/2019","1559174400","106288637.65625","27045.1438516328125","254.45"
"5/31/2019","1559260800","106302389.96875","28427.385125443125","267.42"
"6/1/2019","1559347200","106316023.84375","28142.9146716790625","264.71"
"6/2/2019","1559433600","106329557.09375","28635.6130209178125","269.31"
"6/3/2019","1559520000","106343055.78125","26544.2901535578125","249.61"
"6/4/2019","1559606400","106356626.15625","25642.582566271875","241.10"
"6/5/2019","1559692800","106370290.40625","26184.1106864025","246.16"
"6/6/2019","1559779200","106383990.34375","26535.3587114415625","249.43"
"6/7/2019","1559865600","106397503.71875","26550.433077976875","249.54"
"6/8/2019","1559952000","106410985.03125","26006.8447416375","244.40"
"6/9/2019","1560038400","106424480.09375","24629.8174280965625","231.43"
"6/10/2019","1560124800","106438236.28125","26392.42506829875","247.96"
"6/11/2019","1560211200","106451794.28125","26097.72188599125","245.16"
"6/12/2019","1560297600","106465368.03125","28005.7150606203125","263.05"
"6/13/2019","1560384000","106478938.21875","27161.7123502209375","255.09"
"6/14/2019","1560470400","106492561.84375","28088.4781119075","263.76"
"6/15/2019","1560556800","106506159.71875","28673.588319481875","269.22"
"6/16/2019","1560643200","106519853.96875","28603.7763862284375","268.53"
"6/17/2019","1560729600","106533493.09375","29181.65442824","273.92"
"6/18/2019","1560816000","106546967.09375","28182.7382659678125","264.51"
"6/19/2019","1560902400","106560533.34375","28665.8490748021875","269.01"
"6/20/2019","1560988800","106574162.84375","29010.5528676971875","272.21"
"6/21/2019","1561075200","106587630.59375","31553.1362846678125","296.03"
"6/22/2019","1561161600","106601333.09375","32983.5184725371875","309.41"
"6/23/2019","1561248000","106614991.71875","32770.2500045921875","307.37"
"6/24/2019","1561334400","106628673.40625","33184.975737493125","311.22"
"6/25/2019","1561420800","106642314.15625","33755.4916998778125","316.53"
"6/26/2019","1561507200","106655982.96875","35597.50087565","333.76"
"6/27/2019","1561593600","106669575.46875","31368.3220580953125","294.07"
"6/28/2019","1561680000","106683215.15625","33004.5862728890625","309.37"
"6/29/2019","1561766400","106696846.53125","33857.04334129625","317.32"
"6/30/2019","1561852800","106710481.59375","30962.0462344265625","290.15"
"7/1/2019","1561939200","106724094.46875","31395.0268698721875","294.17"
"7/2/2019","1562025600","106737733.46875","31125.7904568221875","291.61"
"7/3/2019","1562112000","106751281.46875","32257.0347214121875","302.17"
"7/4/2019","1562198400","106764912.03125","30225.146596046875","283.10"
"7/5/2019","1562284800","106778439.90625","30741.512849009375","287.90"
"7/6/2019","1562371200","106792224.28125","30754.024748514375","287.98"
"7/7/2019","1562457600","106805916.34375","32728.5369452153125","306.43"
"7/8/2019","1562544000","106819578.15625","33470.846619479375","313.34"
"7/9/2019","1562630400","106833250.78125","32892.8895830390625","307.89"
"7/10/2019","1562716800","106846865.90625","30840.27937518","288.64"
"7/11/2019","1562803200","106860551.03125","28698.4695849525","268.56"
"7/12/2019","1562889600","106874045.65625","29434.1809141878125","275.41"
"7/13/2019","1562976000","106887697.09375","28746.377256393125","268.94"
"7/14/2019","1563062400","106901478.28125","24176.8383280875","226.16"
"7/15/2019","1563148800","106914980.53125","24391.583658399375","228.14"
"7/16/2019","1563235200","106928526.15625","21247.7674325084375","198.71"
"7/17/2019","1563321600","106942174.21875","22595.8119906796875","211.29"
"7/18/2019","1563408000","106955878.96875","24181.6546760446875","226.09"
"7/19/2019","1563494400","106969363.15625","23670.180679215","221.28"
"7/20/2019","1563580800","106983069.53125","24468.0978324921875","228.71"
"7/21/2019","1563667200","106996556.03125","24117.02372944375","225.40"
"7/22/2019","1563753600","107010224.28125","23244.760918373125","217.22"
"7/23/2019","1563840000","107023889.34375","22711.5395576371875","212.21"
"7/24/2019","1563926400","107037553.03125","23190.756239750625","216.66"
"7/25/2019","1564012800","107051113.84375","23488.0848884571875","219.41"
"7/26/2019","1564099200","107064784.40625","23471.8126853821875","219.23"
"7/27/2019","1564185600","107078465.46875","23541.2006333046875","219.85"
"7/28/2019","1564272000","107092030.03125","22612.4821410984375","211.15"
"7/29/2019","1564358400","107105519.65625","22654.95951769","211.52"
"7/30/2019","1564444800","107119263.84375","22475.763939695625","209.82"
"7/31/2019","1564531200","107132786.40625","23429.940387046875","218.70"
"8/1/2019","1564617600","107146318.28125","23305.3956893546875","217.51"
"8/2/2019","1564704000","107160095.46875","23328.752783546875","217.70"
"8/3/2019","1564790400","107173770.53125","23334.9450577690625","217.73"
"8/4/2019","1564876800","107187368.34375","23870.626930153125","222.70"
"8/5/2019","1564963200","107201016.90625","24998.2051323684375","233.19"
"8/6/2019","1565049600","107214619.40625","24519.983458209375","228.70"
"8/7/2019","1565136000","107228309.71875","24232.5257133403125","225.99"
"8/8/2019","1565222400","107241830.65625","23719.748104549375","221.18"
"8/9/2019","1565308800","107255370.78125","22574.0378883296875","210.47"
"8/10/2019","1565395200","107269101.59375","22125.324894726875","206.26"
"8/11/2019","1565481600","107282635.28125","23214.8894485096875","216.39"
"8/12/2019","1565568000","107296314.40625","22669.5653077525","211.28"
"8/13/2019","1565654400","107309878.34375","22386.986820073125","208.62"
"8/14/2019","1565740800","107323556.78125","20014.7701041353125","186.49"
"8/15/2019","1565827200","107337063.96875","20205.1289214775","188.24"
"8/16/2019","1565913600","107350735.53125","19903.8998748490625","185.41"
"8/17/2019","1566000000","107364381.15625","19936.4919369040625","185.69"
"8/18/2019","1566086400","107377939.65625","20914.0013068478125","194.77"
"8/19/2019","1566172800","107391420.71875","21739.2452960965625","202.43"
"8/20/2019","1566259200","107405043.46875","21110.4612937828125","196.55"
"8/21/2019","1566345600","107418673.90625","20121.66599611875","187.32"
"8/22/2019","1566432000","107432131.65625","20491.604792113125","190.74"
"8/23/2019","1566518400","107445847.09375","20913.2596783275","194.64"
"8/24/2019","1566604800","107459136.78125","20533.29185616125","191.08"
"8/25/2019","1566691200","107472948.46875","20052.302725299375","186.58"
"8/26/2019","1566777600","107486444.71875","20256.895371695625","188.46"
"8/27/2019","1566864000","107499984.90625","20120.7721749028125","187.17"
"8/28/2019","1566950400","107513603.03125","18600.9284604365625","173.01"
"8/29/2019","1567036800","107527356.46875","18166.7468753953125","168.95"
"8/30/2019","1567123200","107540979.09375","18122.80579687875","168.52"
"8/31/2019","1567209600","107554559.84375","18515.5174771015625","172.15"
"9/1/2019","1567296000","107568123.46875","18439.327725013125","171.42"
"9/2/2019","1567382400","107581753.65625","19231.31428359125","178.76"
"9/3/2019","1567468800","107595237.34375","19273.5348653859375","179.13"
"9/4/2019","1567555200","107608701.65625","18832.5988768603125","175.01"
"9/5/2019","1567641600","107622333.46875","18767.182510280625","174.38"
"9/6/2019","1567728000","107635895.21875","18241.0551627215625","169.47"
"9/7/2019","1567814400","107649496.78125","19196.0582660325","178.32"
"9/8/2019","1567900800","107663014.40625","19559.1398271834375","181.67"
"9/9/2019","1567987200","107676536.09375","19472.22478719375","180.84"
"9/10/2019","1568073600","107690032.65625","19385.2827784515625","180.01"
"9/11/2019","1568160000","107703579.96875","19222.9349528225","178.48"
"9/12/2019","1568246400","107717220.34375","19517.2831540840625","181.19"
"9/13/2019","1568332800","107730592.34375","19559.56634593125","181.56"
"9/14/2019","1568419200","107744216.09375","20352.882420109375","188.90"
"9/15/2019","1568505600","107757738.71875","20417.93633242875","189.48"
"9/16/2019","1568592000","107771461.03125","21322.5835650328125","197.85"
"9/17/2019","1568678400","107785022.15625","22408.506106284375","207.90"
"9/18/2019","1568764800","107798718.53125","22691.630250828125","210.50"
"9/19/2019","1568851200","107812131.59375","23827.5592035346875","221.01"
"9/20/2019","1568937600","107825791.09375","23534.057164121875","218.26"
"9/21/2019","1569024000","107839358.09375","23196.245925965625","215.10"
"9/22/2019","1569110400","107852824.34375","22781.7520861303125","211.23"
"9/23/2019","1569196800","107866496.46875","21677.9297953246875","200.97"
"9/24/2019","1569283200","107879822.59375","17958.7540671815625","166.47"
"9/25/2019","1569369600","107893419.46875","18365.617861970625","170.22"
"9/26/2019","1569456000","107906899.78125","17919.019777674375","166.06"
"9/27/2019","1569542400","107920298.90625","18820.2209262609375","174.39"
"9/28/2019","1569628800","107933829.59375","18795.597085455625","174.14"
"9/29/2019","1569715200","107947405.28125","18316.5157281225","169.68"
"9/30/2019","1569801600","107960850.84375","19591.6556026153125","181.47"
"10/1/2019","1569888000","107974421.90625","19045.6082800434375","176.39"
"10/2/2019","1569974400","107987789.78125","19552.269217793125","181.06"
"10/3/2019","1570060800","108001278.15625","18918.5838946303125","175.17"
"10/4/2019","1570147200","108014804.71875","19033.2887394909375","176.21"
"10/5/2019","1570233600","108028353.09375","19110.215662284375","176.90"
"10/6/2019","1570320000","108041933.03125","18395.219517900625","170.26"
"10/7/2019","1570406400","108055328.46875","19502.9062353246875","180.49"
"10/8/2019","1570492800","108068692.71875","19570.1595644384375","181.09"
"10/9/2019","1570579200","108082116.53125","20906.3238006396875","193.43"
"10/10/2019","1570665600","108095485.71875","20725.1474768559375","191.73"
"10/11/2019","1570752000","108108909.65625","19561.226113201875","180.94"
"10/12/2019","1570838400","108122223.09375","19471.7311569534375","180.09"
"10/13/2019","1570924800","108135653.21875","19612.5634242846875","181.37"
"10/14/2019","1571011200","108149065.34375","20219.5492566675","186.96"
"10/15/2019","1571097600","108162656.09375","19549.318462384375","180.74"
"10/16/2019","1571184000","108175993.59375","18904.83664044375","174.76"
"10/17/2019","1571270400","108189296.90625","19203.600200859375","177.50"
"10/18/2019","1571356800","108202606.71875","18750.4297182921875","173.29"
"10/19/2019","1571443200","108215941.78125","18653.1818848340625","172.37"
"10/20/2019","1571529600","108229319.90625","19031.043612315","175.84"
"10/21/2019","1571616000","108242518.59375","18903.4734472125","174.64"
"10/22/2019","1571702400","108255965.09375","18581.05384869125","171.64"
"10/23/2019","1571788800","108269385.46875","17617.594403475","162.72"
"10/24/2019","1571875200","108282586.71875","17441.0762427890625","161.07"
"10/25/2019","1571961600","108295510.46875","19687.0408481140625","181.79"
"10/26/2019","1572048000","108308702.15625","19512.89578047","180.16"
"10/27/2019","1572134400","108321630.96875","19968.009452779375","184.34"
"10/28/2019","1572220800","108334778.53125","19726.6798227553125","182.09"
"10/29/2019","1572307200","108347878.78125","20706.3631138846875","191.11"
"10/30/2019","1572393600","108361062.78125","19886.422241615","183.52"
"10/31/2019","1572480000","108374180.40625","19788.0416003771875","182.59"
"11/1/2019","1572566400","108387414.84375","19878.25188234375","183.40"
"11/2/2019","1572652800","108400447.71875","19886.0621340046875","183.45"
"11/3/2019","1572739200","108413611.15625","19722.604141545","181.92"
"11/4/2019","1572825600","108426650.78125","20220.4861041953125","186.49"
"11/5/2019","1572912000","108439779.28125","20490.780692985","188.96"
"11/6/2019","1572998400","108452865.78125","20740.52605200625","191.24"
"11/7/2019","1573084800","108465897.15625","20233.228455526875","186.54"
"11/8/2019","1573171200","108478951.59375","19943.8552505109375","183.85"
"11/9/2019","1573257600","108491833.21875","20082.9232471228125","185.11"
"11/10/2019","1573344000","108504461.15625","20538.8094522665625","189.29"
"11/11/2019","1573430400","108517095.90625","20065.8962040246875","184.91"
"11/12/2019","1573516800","108529802.40625","20304.8407321853125","187.09"
"11/13/2019","1573603200","108542477.21875","20416.839964846875","188.10"
"11/14/2019","1573689600","108555125.34375","20047.96054848375","184.68"
"11/15/2019","1573776000","108567735.78125","19545.4494726984375","180.03"
"11/16/2019","1573862400","108580352.03125","19827.8580844265625","182.61"
"11/17/2019","1573948800","108593048.21875","20002.83948189375","184.20"
"11/18/2019","1574035200","108605634.09375","19356.7821645290625","178.23"
"11/19/2019","1574121600","108618085.90625","19112.43839606375","175.96"
"11/20/2019","1574208000","108630714.53125","18975.61321431875","174.68"
"11/21/2019","1574294400","108643484.78125","17511.156877041875","161.18"
"11/22/2019","1574380800","108656023.09375","16322.307789143125","150.22"
"11/23/2019","1574467200","108668704.59375","16563.283954179375","152.42"
"11/24/2019","1574553600","108681328.71875","15261.032178686875","140.42"
"11/25/2019","1574640000","108693755.21875","15893.200888085625","146.22"
"11/26/2019","1574726400","108705569.78125","16088.424327625","148.00"
"11/27/2019","1574812800","108717453.59375","16639.2062725234375","153.05"
"11/28/2019","1574899200","108729230.28125","16451.8198338559375","151.31"
"11/29/2019","1574985600","108740986.59375","16848.328462835625","154.94"
"11/30/2019","1575072000","108752925.09375","16552.19519926875","152.20"
"12/1/2019","1575158400","108764610.34375","16462.61142163","151.36"
"12/2/2019","1575244800","108776492.96875","16246.8569898125","149.36"
"12/3/2019","1575331200","108788346.96875","16071.3024976934375","147.73"
"12/4/2019","1575417600","108800066.59375","15855.4337047071875","145.73"
"12/5/2019","1575504000","108811855.28125","16138.974375315","148.32"
"12/6/2019","1575590400","108823634.65625","16221.250981860625","149.06"
"12/7/2019","1575676800","108835468.40625","16084.7938757596875","147.79"
"12/8/2019","1575763200","108847158.84375","16442.451814936875","151.06"
"12/9/2019","1575849600","108858961.78125","16076.291475855","147.68"
"12/10/2019","1575936000","108870925.78125","15886.4454900","145.92"
"12/11/2019","1576022400","108882603.71875","15636.6307200496875","143.61"
"12/12/2019","1576108800","108894521.21875","15795.1503027796875","145.05"
"12/13/2019","1576195200","108905946.03125","15788.0949961503125","144.97"
"12/14/2019","1576281600","108916561.65625","15485.756736285625","142.18"
"12/15/2019","1576368000","108927241.21875","15548.274411564375","142.74"
"12/16/2019","1576454400","108937835.09375","14453.87196023875","132.68"
"12/17/2019","1576540800","108948352.28125","13303.6832970634375","122.11"
"12/18/2019","1576627200","108958767.78125","14499.1432286509375","133.07"
"12/19/2019","1576713600","108969181.09375","13981.8356261390625","128.31"
"12/20/2019","1576800000","108979525.59375","14012.587400844375","128.58"
"12/21/2019","1576886400","108990041.34375","13898.410072155","127.52"
"12/22/2019","1576972800","109000380.46875","14449.0904349375","132.56"
"12/23/2019","1577059200","109010728.46875","13964.274316846875","128.10"
"12/24/2019","1577145600","109021214.09375","13956.895828281875","128.02"
"12/25/2019","1577232000","109031543.21875","13639.846056665625","125.10"
"12/26/2019","1577318400","109041903.84375","13709.8385702746875","125.73"
"12/27/2019","1577404800","109052329.84375","13795.119725234375","126.50"
"12/28/2019","1577491200","109062823.71875","13982.9446289809375","128.21"
"12/29/2019","1577577600","109073225.28125","14675.8024615921875","134.55"
"12/30/2019","1577664000","109083649.34375","14334.6823602621875","131.41"
"12/31/2019","1577750400","109094019.21875","14063.3100174890625","128.91"
"1/1/2020","1577836800","109104323.84375","14249.02469399375","130.60"
"1/2/2020","1577923200","109116179.53125","13877.395712784375","127.18"
"1/3/2020","1578009600","109129833.21875","14650.6801096171875","134.25"
"1/4/2020","1578096000","109143557.71875","14661.2541083596875","134.33"
"1/5/2020","1578182400","109157083.71875","14784.2354188675","135.44"
"1/6/2020","1578268800","109170879.84375","15751.17454385625","144.28"
"1/7/2020","1578355200","109184496.46875","15633.036204395625","143.18"
"1/8/2020","1578441600","109198104.65625","15359.805400948125","140.66"
"1/9/2020","1578528000","109211718.46875","15060.295976840625","137.90"
"1/10/2020","1578614400","109225395.65625","15824.5753226775","144.88"
"1/11/2020","1578700800","109239039.59375","15587.3185596321875","142.69"
"1/12/2020","1578787200","109252691.59375","16010.9819530640625","146.55"
"1/13/2020","1578873600","109266319.71875","15701.570143584375","143.70"
"1/14/2020","1578960000","109279966.09375","18125.175176309375","165.86"
"1/15/2020","1579046400","109293533.90625","18166.771205896875","166.22"
"1/16/2020","1579132800","109307148.46875","17936.2099922371875","164.09"
"1/17/2020","1579219200","109320910.96875","18556.131427835625","169.74"
"1/18/2020","1579305600","109334507.15625","19024.2042451875","174.00"
"1/19/2020","1579392000","109348255.65625","18254.597799254375","166.94"
"1/20/2020","1579478400","109361840.34375","18238.2741141271875","166.77"
"1/21/2020","1579564800","109375552.84375","18523.8436296175","169.36"
"1/22/2020","1579651200","109389065.78125","18354.3913474359375","167.79"
"1/23/2020","1579737600","109402832.15625","17792.1825935709375","162.63"
"1/24/2020","1579824000","109416409.34375","17774.6956978921875","162.45"
"1/25/2020","1579910400","109430004.09375","17548.19545647375","160.36"
"1/26/2020","1579996800","109443571.90625","18355.87588011625","167.72"
"1/27/2020","1580083200","109457250.03125","18602.2596428109375","169.95"
"1/28/2020","1580169600","109470815.40625","19266.8635115","176.00"
"1/29/2020","1580256000","109484503.46875","19001.0355770015625","173.55"
"1/30/2020","1580342400","109498010.15625","20199.0979335234375","184.47"
"1/31/2020","1580428800","109511661.09375","19685.8161982125","179.76"
"2/1/2020","1580515200","109525186.65625","20115.395781286875","183.66"
"2/2/2020","1580601600","109538830.46875","20636.0202720078125","188.39"
"2/3/2020","1580688000","109552494.59375","20789.7768990559375","189.77"
"2/4/2020","1580774400","109566282.21875","20646.67022130125","188.44"
"2/5/2020","1580860800","109579851.96875","22337.8528238296875","203.85"
"2/6/2020","1580947200","109593538.46875","23330.2724692275","212.88"
"2/7/2020","1581033600","109607227.84375","24457.756821054375","223.14"
"2/8/2020","1581120000","109620817.15625","24467.366389275","223.20"
"2/9/2020","1581206400","109634383.90625","25062.42016096875","228.60"
"2/10/2020","1581292800","109648114.90625","24463.5909167334375","223.11"
"2/11/2020","1581379200","109661783.59375","26077.57213859375","237.80"
"2/12/2020","1581465600","109675402.53125","29187.9148756415625","266.13"
"2/13/2020","1581552000","109689032.03125","29458.0864423125","268.56"
"2/14/2020","1581638400","109702745.96875","31351.9477704090625","285.79"
"2/15/2020","1581724800","109716356.03125","29058.3768948765625","264.85"
"2/16/2020","1581811200","109730082.28125","28467.2752462246875","259.43"
"2/17/2020","1581897600","109743663.71875","29418.9839330853125","268.07"
"2/18/2020","1581984000","109757283.09375","31052.53053288375","282.92"
"2/19/2020","1582070400","109771083.15625","28399.974634185","258.72"
"2/20/2020","1582156800","109784662.59375","28291.507550409375","257.70"
"2/21/2020","1582243200","109798226.96875","29162.4090829","265.60"
"2/22/2020","1582329600","109811899.46875","28804.7593496478125","262.31"
"2/23/2020","1582416000","109825541.46875","30272.31225044625","275.64"
"2/24/2020","1582502400","109839074.59375","29188.635682543125","265.74"
"2/25/2020","1582588800","109852601.84375","27116.01623911125","246.84"
"2/26/2020","1582675200","109866296.59375","24580.3865369196875","223.73"
"2/27/2020","1582761600","109879922.15625","25005.3738850978125","227.57"
"2/28/2020","1582848000","109893556.78125","25007.37778114125","227.56"
"2/29/2020","1582934400","109907159.53125","23924.5904867625","217.68"
"3/1/2020","1583020800","109920719.59375","23964.915285829375","218.02"
"3/2/2020","1583107200","109934374.21875","25514.6689124296875","232.09"
"3/3/2020","1583193600","109948060.84375","24603.0775750059375","223.77"
"3/4/2020","1583280000","109961783.90625","24706.21360805625","224.68"
"3/5/2020","1583366400","109975209.84375","25151.330491265625","228.70"
"3/6/2020","1583452800","109988957.71875","27030.88624896","245.76"
"3/7/2020","1583539200","110002635.71875","26156.426721204375","237.78"
"3/8/2020","1583625600","110016359.78125","21968.06672112","199.68"
"3/9/2020","1583712000","110029876.28125","22344.86727519625","203.08"
"3/10/2020","1583798400","110043534.21875","22076.933834965625","200.62"
"3/11/2020","1583884800","110057214.96875","21445.748908810625","194.86"
"3/12/2020","1583971200","110070846.15625","12083.577491033125","109.78"
"3/13/2020","1584057600","110084266.78125","14909.8130928525","135.44"
"3/14/2020","1584144000","110097876.59375","13495.797712861875","122.58"
"3/15/2020","1584230400","110111540.96875","13602.0786558696875","123.53"
"3/16/2020","1584316800","110125145.34375","12259.13117966625","111.32"
"3/17/2020","1584403200","110138806.78125","12809.143228659375","116.30"
"3/18/2020","1584489600","110152514.40625","13066.291258869375","118.62"
"3/19/2020","1584576000","110166198.09375","15059.719279415625","136.70"
"3/20/2020","1584662400","110179807.71875","14697.98634968125","133.40"
"3/21/2020","1584748800","110193594.84375","14624.8939076625","132.72"
"3/22/2020","1584835200","110207103.65625","13493.75777167125","122.44"
"3/23/2020","1584921600","110220933.65625","15071.610468155625","136.74"
"3/24/2020","1585008000","110234522.46875","15330.3150397290625","139.07"
"3/25/2020","1585094400","110248182.59375","15024.62232387625","136.28"
"3/26/2020","1585180800","110261798.65625","15323.0821592590625","138.97"
"3/27/2020","1585267200","110275538.28125","14502.3360393671875","131.51"
"3/28/2020","1585353600","110289124.65625","14485.373632351875","131.34"
"3/29/2020","1585440000","110302888.15625","13738.2247198609375","124.55"
"3/30/2020","1585526400","110316447.40625","14595.9691563209375","132.31"
"3/31/2020","1585612800","110330033.78125","14692.6505986490625","133.17"
"4/1/2020","1585699200","110343777.59375","15012.2709416296875","136.05"
"4/2/2020","1585785600","110357381.40625","15625.5016333109375","141.59"
"4/3/2020","1585872000","110371025.46875","15611.9815525546875","141.45"
"4/4/2020","1585958400","110384588.96875","15949.4692600946875","144.49"
"4/5/2020","1586044800","110398179.71875","15773.691918215","142.88"
"4/6/2020","1586131200","110411703.34375","18948.856527854375","171.62"
"4/7/2020","1586217600","110425481.21875","18182.659737479375","164.66"
"4/8/2020","1586304000","110439103.34375","19151.2449108396875","173.41"
"4/9/2020","1586390400","110452724.28125","18768.12690987","169.92"
"4/10/2020","1586476800","110466428.71875","17466.95170900875","158.12"
"4/11/2020","1586563200","110479914.71875","17529.8480684240625","158.67"
"4/12/2020","1586649600","110493655.53125","17540.8678155859375","158.75"
"4/13/2020","1586736000","110507346.96875","17329.762151639375","156.82"
"4/14/2020","1586822400","110520950.46875","17528.62274434375","158.60"
"4/15/2020","1586908800","110534623.65625","16895.2172258578125","152.85"
"4/16/2020","1586995200","110548259.03125","19078.418543613125","172.58"
"4/17/2020","1587081600","110561811.59375","18903.858546299375","170.98"
"4/18/2020","1587168000","110575363.71875","20767.1590600184375","187.81"
"4/19/2020","1587254400","110589018.21875","19943.623545569375","180.34"
"4/20/2020","1587340800","110602693.65625","18868.81953775625","170.60"
"4/21/2020","1587427200","110616272.96875","18915.38267765625","171.00"
"4/22/2020","1587513600","110629996.53125","20249.71456508","183.04"
"4/23/2020","1587600000","110643640.90625","20544.3112434725","185.68"
"4/24/2020","1587686400","110657265.09375","20770.368658096875","187.70"
"4/25/2020","1587772800","110670862.96875","21513.3090524953125","194.39"
"4/26/2020","1587859200","110684471.59375","21891.174791811875","197.78"
"4/27/2020","1587945600","110698100.46875","21783.172210240625","196.78"
"4/28/2020","1588032000","110711676.15625","21794.700568119375","196.86"
"4/29/2020","1588118400","110725423.71875","23866.8650825765625","215.55"
"4/30/2020","1588204800","110739062.15625","22842.1463509696875","206.27"
"5/1/2020","1588291200","110752856.90625","23477.390606986875","211.98"
"5/2/2020","1588377600","110766499.53125","23720.6458746171875","214.15"
"5/3/2020","1588464000","110780065.71875","23270.460604880625","210.06"
"5/4/2020","1588550400","110793795.28125","22927.667995501875","206.94"
"5/5/2020","1588636800","110807414.65625","22768.70756356625","205.48"
"5/6/2020","1588723200","110820867.15625","22064.434650809375","199.10"
"5/7/2020","1588809600","110834503.46875","23537.9235016584375","212.37"
"5/8/2020","1588896000","110848254.46875","23448.839750319375","211.54"
"5/9/2020","1588982400","110861779.53125","23292.059879515625","210.10"
"5/10/2020","1589068800","110875505.03125","20826.85486507","187.84"
"5/11/2020","1589155200","110889125.90625","20612.07072345375","185.88"
"5/12/2020","1589241600","110902703.28125","21060.423353109375","189.90"
"5/13/2020","1589328000","110916384.21875","22166.6393861171875","199.85"
"5/14/2020","1589414400","110930077.40625","22554.30333823875","203.32"
"5/15/2020","1589500800","110943665.90625","21595.1845686515625","194.65"
"5/16/2020","1589587200","110957202.59375","22248.0286920728125","200.51"
"5/17/2020","1589673600","110970888.34375","22968.754469389375","206.98"
"5/18/2020","1589760000","110984425.90625","23831.6857748490625","214.73"
"5/19/2020","1589846400","110997945.21875","23823.4889823003125","214.63"
"5/20/2020","1589932800","111011573.03125","23295.7786006078125","209.85"
"5/21/2020","1590019200","111025208.15625","22045.165331505","198.56"
"5/22/2020","1590105600","111038696.59375","23016.1010299525","207.28"
"5/23/2020","1590192000","111052509.09375","22954.553629678125","206.70"
"5/24/2020","1590278400","111066067.71875","22188.779008851875","199.78"
"5/25/2020","1590364800","111079537.53125","22671.333610128125","204.10"
"5/26/2020","1590451200","111093214.78125","22333.0689674746875","201.03"
"5/27/2020","1590537600","111106821.21875","23147.995132714375","208.34"
"5/28/2020","1590624000","111120342.03125","24479.811349484375","220.30"
